cand_id;job_id;distance_km;match_score;match_rank;cand_gender;cand_age_bucket;cand_domicile_province;cand_domicile_region;cand_education;job_contract_type;job_professional_category;job_sector;job_work_province
1,904,832;OFF_1990_0050;5.760.619.354;9.934.700.775;6;Female;35-44;TS;FRIULI VENEZIA GIULIA;Degree / High School : Business Economics;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
7,341,306;OFF_1990_0050;3.505.994.415;9.934.217.072;7;Male;25-34;GO;FRIULI VENEZIA GIULIA;Degree / High School : Technician in Electronics and Electrical Engineering;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
6,776,500;OFF_1990_0050;4.355.474.472;9.932.305.145;8;Male;55-74;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
7,213,909;OFF_1990_0050;6.927.261.353;9.931.646.729;9;Male;15-24;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
5,544,871;OFF_1990_0050;4.924.447.632;9.924.107.361;10;Male;25-34;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Driver;Warehouse / Logistics / Transport;UD 
5,429,502;OFF_1991_0289;3.640.139.389;9.985.886.383;1;Female;35-44;FE;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
5,666,608;OFF_1991_0289;2.840.735.626;9.981.680.298;2;Female;45-54;MO;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
5,513,963;OFF_1991_0289;2.840.735.626;9.979.718.781;3;Female;25-34;MO;EMILIA ROMAGNA;"Bachelor's Degree : Political Science and International Relations (L-36);Master's Degree in Public Administration (LM-63)";Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
5,708,071;OFF_1991_0289;4.503.783.798;9.978.674.316;4;Female;25-34;BO;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
6,301,846;OFF_1991_0289;3.640.139.389;9.977.852.631;5;Female;55-74;FE;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
5,341,118;OFF_1991_0289;2.840.735.626;9.976.418.304;6;Female;45-54;MO;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
6,122,939;OFF_1991_0289;2.177.685.738;9.976.370.239;7;Female;35-44;BO;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
6,141,454;OFF_1991_0289;3.640.139.389;9.975.524.902;8;Female;55-74;FE;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
6,341,024;OFF_1991_0289;2.840.735.626;9.972.385.406;9;Male;25-34;MO;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
6,384,208;OFF_1991_0289;2.840.735.626;9.971.762.085;10;Female;55-74;MO;EMILIA ROMAGNA;N/A;Subordinate employment;personnel administration officer;Finance / Accounting ;MO 
7,309,244;OFF_2004_0187;3.213.443.375;9.996.022.034;1;Male;25-34;VI;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
5,928,575;OFF_2004_0187;307.152.462;999.370.575;2;Male;35-44;PD;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
1,734,677;OFF_2004_0187;3.291.979.599;9.993.498.993;3;Male;25-34;VI;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
6,174,774;OFF_2004_0187;3.291.979.599;9.992.233.276;4;Male;15-24;VI;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
6,786,682;OFF_2004_0187;2.108.349.991;9.991.551.971;5;Female;45-54;PD;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
7,820,491;OFF_2004_0187;3.203.179.932;9.990.533.447;6;Male;35-44;VI;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
4,642,911;OFF_2004_0187;5.790.612.412;9.989.188.385;7;Male;35-44;VR;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
6,524,022;OFF_2004_0187;3.291.979.599;9.988.819.122;8;Male;35-44;VI;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
6,615,210;OFF_2004_0187;3.679.583.359;9.988.557.434;9;Male;25-34;VE;VENETO;N/A;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
2,594,006;OFF_2004_0187;3.291.979.599;9.987.402.344;10;Male;25-34;VI;VENETO;Qualification / Certificate: Mechanical Operator;Subordinate employment;General Rubber/Plastic Worker;General Workers;PD 
5,132,268;OFF_2007_0050;4.671.016.312;9.993.414.307;1;Male;15-24;PN;FRIULI VENEZIA GIULIA;Degree / High School : Surveying;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
5,717,578;OFF_2007_0050;9.958.889.771;9.992.196.655;2;Male;25-34;VE;VENETO;Degree / High School : Graphic industries technician;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
2,889,231;OFF_2007_0050;8.527.632.904;9.983.609.009;3;Male;45-54;TV;VENETO;Higher Technical Institute (ITS) in the Agri-food Sector;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
7,017,124;OFF_2007_0050;4.671.016.312;9.983.528.137;4;Male;35-44;PN;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
3,334,080;OFF_2007_0050;398.416.481;9.981.484.222;5;Female;35-44;VA;LOMBARDIA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
5,152,595;OFF_2007_0050;6.141.900.635;9.969.496.155;6;Male;35-44;TS;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
7,064,028;OFF_2007_0050;485.202.713;9.967.765.045;7;Male;35-44;PN;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
946,874;OFF_2007_0050;0;9.967.647.552;8;Female;45-54;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
6,429,123;OFF_2007_0050;5.008.510.971;996.712.265;9;Male;15-24;PN;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
4,899,044;OFF_2007_0050;5.008.510.971;9.965.573.883;10;Male;35-44;PN;FRIULI VENEZIA GIULIA;Degree / High School : Surveying;Subordinate employment;warehouse worker;Warehouse / Logistics / Transport;UD 
7,252,414;OFF_2015_0265;1.473.234.177;9.970.589.447;1;Male;25-34;MN;LOMBARDIA;N/A;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
7,677,418;OFF_2015_0265;9.729.767.799;9.969.475.555;2;Male;15-24;MN;LOMBARDIA;N/A;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
7,168,625;OFF_2015_0265;1.856.973.076;9.966.950.226;3;Female;25-34;RE;EMILIA ROMAGNA;N/A;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
2,481,374;OFF_2015_0265;306.797.266;9.959.671.783;4;Female;25-34;RE;EMILIA ROMAGNA;Degree / High School : Clothing and Fashion Technician;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
3,371,421;OFF_2015_0265;4.082.650.375;9.957.105.255;5;Male;25-34;MN;LOMBARDIA;"Qualification / Certificate: Industrial Electronics Operator;Degree / High School : Technician in Electronics and Electrical Engineering";Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
425,467;OFF_2015_0265;1.521.349.049;9.954.824.829;6;Male;25-34;RE;EMILIA ROMAGNA;N/A;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
6,767,323;OFF_2015_0265;1.856.973.076;995.296.402;7;Male;55-74;RE;EMILIA ROMAGNA;N/A;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
1,706,310;OFF_2015_0265;5.582.040.405;9.948.951.721;8;Male;55-74;RE;EMILIA ROMAGNA;N/A;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
5,506,603;OFF_2015_0265;1.473.234.177;9.947.818.756;9;Male;15-24;MN;LOMBARDIA;N/A;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
5,845,872;OFF_2015_0265;1.088.950.443;994.128.952;10;Male;15-24;RE;EMILIA ROMAGNA;N/A;Search and selection;Mechanic repairer of industrial machines (food industry) (m/f);Specialized workers;RE 
226,661;OFF_2031_0058;1.306.286.335;9.997.106.934;1;Male;45-54;MI;LOMBARDIA;"Middle School;Qualification / Certificate: Tourism Enterprise Operator";Search and selection;maintainer;Maintenance / Repair;MI 
929,941;OFF_2031_0058;1.514.988.232;9.995.611.572;2;Male;35-44;MI;LOMBARDIA;Degree / High School : Technician in Electronics and Telecommunications;Search and selection;maintainer;Maintenance / Repair;MI 
2,356,220;OFF_2031_0058;1.306.286.335;999.543.457;3;Male;35-44;MI;LOMBARDIA;"Qualification / Certificate: 2nd level boilermaker (licensed);Qualification / Certificate: Forklift Operator (license;Degree / High School : Technician in Electronics and Electrical Engineering";Search and selection;maintainer;Maintenance / Repair;MI 
7,162,128;OFF_2031_0058;1.514.988.232;9.994.718.933;4;Male;45-54;MI;LOMBARDIA;N/A;Search and selection;maintainer;Maintenance / Repair;MI 
2,021,915;OFF_2031_0058;2.757.875.919;9.994.632.721;5;Male;45-54;MI;LOMBARDIA;Degree / High School : Agricultural Technician;Search and selection;maintainer;Maintenance / Repair;MI 
7,093,036;OFF_2031_0058;1.306.286.335;9.994.295.502;6;Male;15-24;MI;LOMBARDIA;N/A;Search and selection;maintainer;Maintenance / Repair;MI 
1,719,879;OFF_2031_0058;1.306.286.335;9.993.937.683;7;Male;45-54;MI;LOMBARDIA;Degree / High School : Surveying;Search and selection;maintainer;Maintenance / Repair;MI 
6,418,142;OFF_2031_0058;1.514.988.232;9.993.824.005;8;Male;25-34;MI;LOMBARDIA;Degree / High School : Technician in Electronics and Electrical Engineering;Search and selection;maintainer;Maintenance / Repair;MI 
6,779,105;OFF_2031_0058;1.306.286.335;9.993.682.861;9;Male;35-44;MI;LOMBARDIA;N/A;Search and selection;maintainer;Maintenance / Repair;MI 
3,032,885;OFF_2031_0058;6.296.906.471;9.993.331.146;10;Male;35-44;MI;LOMBARDIA;Middle School;Search and selection;maintainer;Maintenance / Repair;MI 
7,261,471;OFF_2032_0127;9.210.562.134;9.991.020.966;1;Female;25-34;TN;TRENTINO ALTO ADIGE;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
5,719,937;OFF_2032_0127;6.968.382.359;9.986.397.552;2;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
5,922,611;OFF_2032_0127;6.670.992.279;9.986.014.557;3;Female;35-44;VR;VENETO;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
6,240,206;OFF_2032_0127;1.017.188.454;9.985.392.761;4;Female;25-34;BS;LOMBARDIA;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
7,598,006;OFF_2032_0127;2.808.679.199;9.983.423.615;5;Female;35-44;BS;LOMBARDIA;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
6,480,568;OFF_2032_0127;2.366.441.727;9.983.154.297;6;Male;55-74;BS;LOMBARDIA;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
5,717,173;OFF_2032_0127;7.656.983.948;9.983.049.774;7;Male;25-34;MI;LOMBARDIA;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
4,553,096;OFF_2032_0127;7.656.983.948;998.290.329;8;Female;35-44;MI;LOMBARDIA;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
7,591,147;OFF_2032_0127;6.968.382.359;998.286.438;9;Female;25-34;BS;LOMBARDIA;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
6,397,726;OFF_2032_0127;7.656.983.948;9.981.212.616;10;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;Designer (Computer) (m/f);Installation / Plant engineering / Shipbuilding;BS 
4,261,943;OFF_2038_0058;1.306.286.335;9.991.909.027;1;Male;35-44;MI;LOMBARDIA;Higher Technical Institute (ITS);Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
6,338,269;OFF_2038_0058;1.486.465.263;9.989.458.466;2;Male;25-34;MI;LOMBARDIA;N/A;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
5,737,630;OFF_2038_0058;2.042.006.683;9.985.835.266;3;Male;15-24;BG;LOMBARDIA;Qualification / Certificate: Mechanical Operator;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
365,1;OFF_2038_0058;2.757.875.919;9.983.821.869;4;Male;35-44;MI;LOMBARDIA;Middle School;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
5,972,463;OFF_2038_0058;1.306.286.335;9.977.419.281;5;Male;15-24;MI;LOMBARDIA;N/A;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
1,100,676;OFF_2038_0058;4.490.932.465;9.975.926.209;6;Male;45-54;MI;LOMBARDIA;N/A;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
6,341,457;OFF_2038_0058;4.214.213.848;9.973.094.177;7;Male;25-34;MI;LOMBARDIA;N/A;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
4,191,761;OFF_2038_0058;2.042.006.683;9.972.883.606;8;Male;35-44;BG;LOMBARDIA;N/A;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
7,072,760;OFF_2038_0058;1.514.988.232;9.972.424.316;9;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
4,736,362;OFF_2038_0058;8.447.818.756;997.124.939;10;Male;55-74;MI;LOMBARDIA;Higher Technical Institute (ITS) in Mechanical/Mechatronics Sector;Search and selection;Mechanic (road construction machinery) (m/f);Specialized workers;MI 
5,487,732;OFF_2039_0058;1.312.011.337;9.984.352.875;1;Female;45-54;MI;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
3,996,303;OFF_2039_0058;1.155.245.304;9.979.069.519;2;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
6,225,813;OFF_2039_0058;1.462.178.326;9.978.613.281;3;Female;35-44;MI;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
2,340,056;OFF_2039_0058;1.462.178.326;9.974.669.647;4;Female;45-54;MI;LOMBARDIA;"Master's Degree : Foreign languages ??and Literatures moderne;Degree / High School : Language High School";Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
7,328,186;OFF_2039_0058;1.734.986.496;9.971.619.415;5;Male;25-34;MI;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
7,104,833;OFF_2039_0058;131.383.009;9.967.124.176;6;Female;25-34;MB;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
7,141,163;OFF_2039_0058;131.383.009;9.967.124.176;7;Female;25-34;MB;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
6,332,401;OFF_2039_0058;2.053.395.844;994.968.338;8;Female;25-34;LO;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
7,141,536;OFF_2039_0058;1.632.990.956;9.946.968.842;9;Male;25-34;MI;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
7,611,423;OFF_2039_0058;1.518.687.534;9.937.335.968;10;Female;55-74;MB;LOMBARDIA;N/A;Subordinate employment;Order Entry / Customer Service Employee;Employees;MI 
6,581,852;OFF_2040_0127;2.108.900.642;9.971.459.961;1;Female;45-54;BS;LOMBARDIA;N/A;Search and selection;product quality control officer;General Workers;BS 
6,132,838;OFF_2040_0127;2.224.807.739;9.971.409.607;2;Female;45-54;BS;LOMBARDIA;N/A;Search and selection;product quality control officer;General Workers;BS 
6,650,452;OFF_2040_0127;1.544.576.931;9.967.334.747;3;Male;15-24;BS;LOMBARDIA;Qualification / Certificate: Mechanical Operator;Search and selection;product quality control officer;General Workers;BS 
5,386,657;OFF_2040_0127;2.369.755.554;996.315.155;4;Female;35-44;BS;LOMBARDIA;N/A;Search and selection;product quality control officer;General Workers;BS 
6,339,086;OFF_2040_0127;4.010.485.077;9.962.532.043;5;Female;35-44;BG;LOMBARDIA;Qualification / Certificate: Baker, Pastry Chef;Search and selection;product quality control officer;General Workers;BS 
6,176,737;OFF_2040_0127;4.010.485.077;995.888.443;6;Female;55-74;BG;LOMBARDIA;N/A;Search and selection;product quality control officer;General Workers;BS 
1,355,981;OFF_2040_0127;4.098.760.223;9.956.389.618;7;Male;25-34;MN;LOMBARDIA;Degree / High School : Technician in Electronics and Telecommunications;Search and selection;product quality control officer;General Workers;BS 
6,160,482;OFF_2040_0127;6.670.992.279;9.954.571.533;8;Male;25-34;VR;VENETO;N/A;Search and selection;product quality control officer;General Workers;BS 
5,483,474;OFF_2040_0127;2.808.679.199;9.953.971.863;9;Female;15-24;BS;LOMBARDIA;Sales Assistant Certificate;Search and selection;product quality control officer;General Workers;BS 
7,001,959;OFF_2040_0127;1.783.708.763;9.951.707.459;10;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;product quality control officer;General Workers;BS 
7,017,241;OFF_2050_0127;4.618.166.733;9.996.690.369;1;Male;35-44;BG;LOMBARDIA;N/A;Search and selection;reamer/reamer;Specialized workers;BS 
5,647,374;OFF_2050_0127;4.789.569.092;9.994.786.835;2;Male;15-24;BG;LOMBARDIA;Qualification / Certificate: Machine Tool Operator;Search and selection;reamer/reamer;Specialized workers;BS 
7,208,421;OFF_2050_0127;2.197.229.004;9.994.494.629;3;Male;35-44;BS;LOMBARDIA;N/A;Search and selection;reamer/reamer;Specialized workers;BS 
5,235,659;OFF_2050_0127;5.724.570.084;9.994.493.103;4;Male;25-34;BG;LOMBARDIA;N/A;Search and selection;reamer/reamer;Specialized workers;BS 
4,973,497;OFF_2050_0127;5.724.570.084;9.994.476.318;5;Male;15-24;BG;LOMBARDIA;Qualification / Certificate: Mechanical Operator;Search and selection;reamer/reamer;Specialized workers;BS 
6,757,148;OFF_2050_0127;7.444.181.919;9.994.475.555;6;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;reamer/reamer;Specialized workers;BS 
